/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/CodigoParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/NomeParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/NomeCompletoParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/SexoParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/FormaTratamento;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/SiglaPartidoParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/CodigoMandato;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/UfParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/DescricaoParticipacao;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/PrimeiraLegislaturaDoMandato/NumeroLegislatura;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/PrimeiraLegislaturaDoMandato/DataInicio;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/PrimeiraLegislaturaDoMandato/DataFim;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/SegundaLegislaturaDoMandato/NumeroLegislatura;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/SegundaLegislaturaDoMandato/DataInicio;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/SegundaLegislaturaDoMandato/DataFim;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Titular/DescricaoParticipacao;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Titular/CodigoParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Titular/NomeParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Suplentes/Suplente/DescricaoParticipacao;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Suplentes/Suplente/CodigoParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Suplentes/Suplente/NomeParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/CodigoPublicoNaLegAtual;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlFotoParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlPaginaParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlPaginaParticular;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/EmailParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/CodigoExercicio;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/DataInicio;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/DataFim;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/SiglaCausaAfastamento;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/DescricaoCausaAfastamento;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/UfParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/DataLeitura
"1249";"Kátia Abreu";"Kátia Regina de Abreu";"Feminino";"Senadora ";"PP";"518";"TO";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"885";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1249.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1249";;"sen.katiaabreu@senado.leg.br";"2757";"2015-02-01";"2015-02-02";"AFO";"Afastamento do exercício";;
"1249";"Kátia Abreu";"Kátia Regina de Abreu";"Feminino";"Senadora ";"PP";"518";"TO";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"885";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1249.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1249";;"sen.katiaabreu@senado.leg.br";;;;;;;
"415";"Lael Varella";"Lael Vieira Varella";"Masculino";"Senador ";"PSD";"495";"MG";"2º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"5529";"Antonio Anastasia";"1º Suplente";"4610";"Alexandre Silveira";"926";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador415.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/415";;;"3008";"2023-01-10";"2023-01-31";"TER";"Término do mandato";;
"5533";"Lasier Martins";"Lasier Costa Martins";"Masculino";"Senador ";"PODEMOS";"497";"RS";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"1º Suplente";"5623";"Christopher Goulart";"861";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5533.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5533";"https://www.senadorlasiermartins.com.br/";"sen.lasiermartins@senado.leg.br";;;;;;;
"5533";"Lasier Martins";"Lasier Costa Martins";"Masculino";"Senador ";"PODEMOS";"497";"RS";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2º Suplente";"5625";"Adilson Silva dos Santos";"861";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5533.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5533";"https://www.senadorlasiermartins.com.br/";"sen.lasiermartins@senado.leg.br";;;;;;;
"5533";"Lasier Martins";"Lasier Costa Martins";"Masculino";"Senador ";"PODEMOS";"497";"RS";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"861";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5533.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5533";"https://www.senadorlasiermartins.com.br/";"sen.lasiermartins@senado.leg.br";"2740";"2015-02-01";"2023-01-31";"TER";"Término do mandato";;
"5977";"Leany Lemos";"Leany Barreiro de Sousa Lemos";"Feminino";"Senadora ";;"558";"DF";"1º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"5979";"Leila Barros";"2º Suplente";"5978";"Ivonete Nascimento";;;;;;;;;;;;
"5979";"Leila Barros";"Leila Gomes de Barros Rêgo";"Feminino";"Senadora ";"PDT";"558";"DF";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"1º Suplente";"5977";"Leany Lemos";"853";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5979.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5979";"https://www.leiladovolei.com.br/";"sen.leilabarros@senado.leg.br";;;;;;"DF";
"5979";"Leila Barros";"Leila Gomes de Barros Rêgo";"Feminino";"Senadora ";"PDT";"558";"DF";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2º Suplente";"5978";"Ivonete Nascimento";"853";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5979.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5979";"https://www.leiladovolei.com.br/";"sen.leilabarros@senado.leg.br";;;;;;"DF";
"5979";"Leila Barros";"Leila Gomes de Barros Rêgo";"Feminino";"Senadora ";"PDT";"558";"DF";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"853";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5979.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5979";"https://www.leiladovolei.com.br/";"sen.leilabarros@senado.leg.br";"2918";"2019-02-01";;;;"DF";
"5903";"Leonardo Rodrigues";"Leonardo Rodrigues";"Masculino";"Senador ";;"532";"RJ";"2º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"5894";"Flávio Bolsonaro";"1º Suplente";"5901";"Paulo Marinho";;;;;;;;;;;;
"5926";"Lucas Barreto";"Luiz Cantuária Barreto";"Masculino";"Senador ";"PSD";"543";"AP";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"1º Suplente";"5927";"Paulo Albuquerque";"905";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5926.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5926";;"sen.lucasbarreto@senado.leg.br";;;;;;"AP";
"5926";"Lucas Barreto";"Luiz Cantuária Barreto";"Masculino";"Senador ";"PSD";"543";"AP";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2º Suplente";"5928";"Patricia Costa";"905";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5926.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5926";;"sen.lucasbarreto@senado.leg.br";;;;;;"AP";
"5926";"Lucas Barreto";"Luiz Cantuária Barreto";"Masculino";"Senador ";"PSD";"543";"AP";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"905";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5926.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5926";;"sen.lucasbarreto@senado.leg.br";"2955";"2020-04-20";;;;"AP";
"5926";"Lucas Barreto";"Luiz Cantuária Barreto";"Masculino";"Senador ";"PSD";"543";"AP";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"905";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5926.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5926";;"sen.lucasbarreto@senado.leg.br";"2921";"2019-02-01";"2019-12-16";"LS ";"Licença saúde";"AP";"2019-12-17"
"5926";"Lucas Barreto";"Luiz Cantuária Barreto";"Masculino";"Senador ";"PSD";"543";"AP";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"905";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5926.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5926";;"sen.lucasbarreto@senado.leg.br";;;;;;"AP";
"6014";"Luciana Leão Muniz";"Luciana Leão Muniz";"Feminino";"Senadora ";;"555";"BA";"2º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"581";"Jaques Wagner";"1º Suplente";"5554";"Bebeto";;;;;;;;;;;;
"1186";"Luis Carlos Heinze";"Luis Carlos Heinze";"Masculino";"Senador ";"PP";"574";"RS";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"1º Suplente";"6015";"Ireneu Orth";"860";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1186.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1186";;"sen.luiscarlosheinze@senado.leg.br";;;;;;"RS";
"1186";"Luis Carlos Heinze";"Luis Carlos Heinze";"Masculino";"Senador ";"PP";"574";"RS";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2º Suplente";"6016";"Drica de Lucena";"860";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1186.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1186";;"sen.luiscarlosheinze@senado.leg.br";;;;;;"RS";
"1186";"Luis Carlos Heinze";"Luis Carlos Heinze";"Masculino";"Senador ";"PP";"574";"RS";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"860";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1186.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1186";;"sen.luiscarlosheinze@senado.leg.br";"2919";"2019-02-01";;;;"RS";
"5968";"Luis Felipe Belmonte";"Luis Felipe Belmonte dos Santos";"Masculino";"Senador ";;"552";"DF";"1º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"4770";"Izalci Lucas";"2º Suplente";"5969";"Andre Filipe";;;;;;;;;;;;
"5567";"Luis Mitoso";"Luis Augusto Mitoso Junior";"Masculino";"Senador ";"PSD";"493";"AM";"2º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"5525";"Omar Aziz";"1º Suplente";"5565";"Dr. Helder Cavalcante";;;;;;;;;;;;
"5585";"Luiz Carlos do Carmo";"Luiz Carlos do Carmo";"Masculino";"Senador ";"PSC";"504";"GO";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"456";"Ronaldo Caiado";"2º Suplente";"5587";"Eladio Carneiro";"889";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5585.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5585";;"sen.luizcarlosdocarmo@senado.leg.br";"2879";"2019-01-02";"2023-01-31";"TER";"Término do mandato";;
"151";"Luiz Pastore";"Luiz Osvaldo Pastore";"Masculino";"Senador ";"MDB";"503";"ES";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"2331";"Rose de Freitas";"2º Suplente";"5583";"Schariff Moyses";"942";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador151.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/151";;"sen.luizpastore@senado.leg.br";"2985";"2022-07-07";"2022-11-03";"RET";"Retorno do titular";;
"151";"Luiz Pastore";"Luiz Osvaldo Pastore";"Masculino";"Senador ";"MDB";"503";"ES";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"2331";"Rose de Freitas";"2º Suplente";"5583";"Schariff Moyses";"942";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador151.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/151";;"sen.luizpastore@senado.leg.br";"2948";"2019-11-20";"2020-03-25";"RET";"Retorno do titular";;
"151";"Luiz Pastore";"Luiz Osvaldo Pastore";"Masculino";"Senador ";"MDB";"503";"ES";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"2331";"Rose de Freitas";"2º Suplente";"5583";"Schariff Moyses";"942";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador151.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/151";;"sen.luizpastore@senado.leg.br";;;;;;;
"5904";"Macapá";"José Eugênio de Leão Braga";"Masculino";"Senador ";;"536";"AC";"2º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"285";"Marcio Bittar";"1º Suplente";"5902";"Eduardo Velloso";;;;;;;;;;;;
"5557";"Mailza Gomes";"Mailza Assis da Silva";"Feminino";"Senadora ";"PP";"500";"AC";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"4558";"Gladson Cameli";"2º Suplente";"5559";"Bispo José";"888";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5557.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5557";;"sen.mailzagomes@senado.leg.br";"2880";"2019-01-03";"2023-01-01";"REN";"Renúncia";;
"5981";"Major Ildomario";"Ildomario Santos Gomes";"Masculino";"Senador ";;"559";"SE";"2º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"5982";"Alessandro Vieira";"1º Suplente";"5980";"Fernando Carvalho";;;;;;;;;;;;
"5666";"Major Olimpio";"Sergio Olimpio Gomes";"Masculino";"Senador ";;"570";"SP";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"1º Suplente";"6008";"Giordano";"990";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5666.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5666";;"sen.majorolimpio@senado.leg.br";"2936";"2019-02-01";"2021-03-19";"FAL";"Falecimento";;
"5591";"Manoel Motta";"Manoel Francisco de Vasconcelos Motta";"Masculino";"Senador ";"PCB";"506";"MT";"2º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"1173";"Wellington Fagundes";"1º Suplente";"4885";"Jorge Yanai";;;;;;;;;;;;
"5376";"Mara Gabrilli";"Mara Cristina Gabrilli";"Feminino";"Senadora ";"PSD";"569";"SP";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"1º Suplente";"3651";"Alfredo Cotait Neto";"847";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5376.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5376";;"sen.maragabrilli@senado.leg.br";;;;;;"SP";
"5376";"Mara Gabrilli";"Mara Cristina Gabrilli";"Feminino";"Senadora ";"PSD";"569";"SP";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2º Suplente";"6007";"Ivani Boscolo";"847";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5376.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5376";;"sen.maragabrilli@senado.leg.br";;;;;;"SP";
"5376";"Mara Gabrilli";"Mara Cristina Gabrilli";"Feminino";"Senadora ";"PSD";"569";"SP";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"847";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5376.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5376";;"sen.maragabrilli@senado.leg.br";"2922";"2019-02-01";;;;"SP";
"742";"Marcelo Castro";"Marcelo Costa e Castro";"Masculino";"Senador ";"MDB";"539";"PI";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"1º Suplente";"5910";"José Hamilton";"813";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador742.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/742";;"sen.marcelocastro@senado.leg.br";;;;;;"PI";
"742";"Marcelo Castro";"Marcelo Costa e Castro";"Masculino";"Senador ";"MDB";"539";"PI";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2º Suplente";"5911";"Rosário Bezerra";"813";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador742.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/742";;"sen.marcelocastro@senado.leg.br";;;;;;"PI";
"742";"Marcelo Castro";"Marcelo Costa e Castro";"Masculino";"Senador ";"MDB";"539";"PI";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"813";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador742.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/742";;"sen.marcelocastro@senado.leg.br";"2923";"2019-02-01";;;;"PI";
"5915";"Marcia do Angico";"Maria Márcia Rodrigues de Almeida";"Feminino";"Senadora ";;"525";"PE";"2º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"5008";"Humberto Costa";"1º Suplente";"5914";"Waldemar Oliveira";;;;;;;;;;;;
"285";"Marcio Bittar";"Marcio Miguel Bittar";"Masculino";"Senador ";"UNIÃO";"536";"AC";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"1º Suplente";"5902";"Eduardo Velloso";"849";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador285.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/285";;"sen.marciobittar@senado.leg.br";;;;;;"AC";
"285";"Marcio Bittar";"Marcio Miguel Bittar";"Masculino";"Senador ";"UNIÃO";"536";"AC";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2º Suplente";"5904";"Macapá";"849";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador285.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/285";;"sen.marciobittar@senado.leg.br";;;;;;"AC";
"285";"Marcio Bittar";"Marcio Miguel Bittar";"Masculino";"Senador ";"UNIÃO";"536";"AC";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"849";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador285.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/285";;"sen.marciobittar@senado.leg.br";"2994";"2022-10-15";;;;"AC";
"285";"Marcio Bittar";"Marcio Miguel Bittar";"Masculino";"Senador ";"UNIÃO";"536";"AC";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"849";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador285.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/285";;"sen.marciobittar@senado.leg.br";"2924";"2019-02-01";"2022-05-31";"LCS";"Licença com convocação de suplente (sup 120 dias)";"AC";
"285";"Marcio Bittar";"Marcio Miguel Bittar";"Masculino";"Senador ";"UNIÃO";"536";"AC";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"849";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador285.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/285";;"sen.marciobittar@senado.leg.br";;;;;;"AC";
"5422";"Marcos Rogério";"Marcos Rogério da Silva Brito";"Masculino";"Senador ";"PL";"576";"RO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"1º Suplente";"6021";"Dr. Samuel Araújo";"868";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5422.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5422";;"sen.marcosrogerio@senado.leg.br";;;;;;"RO";
"5422";"Marcos Rogério";"Marcos Rogério da Silva Brito";"Masculino";"Senador ";"PL";"576";"RO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2º Suplente";"6022";"Pastor Severino";"868";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5422.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5422";;"sen.marcosrogerio@senado.leg.br";;;;;;"RO";
"5422";"Marcos Rogério";"Marcos Rogério da Silva Brito";"Masculino";"Senador ";"PL";"576";"RO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"868";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5422.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5422";;"sen.marcosrogerio@senado.leg.br";"3042";"2023-06-12";;;;"RO";
"5422";"Marcos Rogério";"Marcos Rogério da Silva Brito";"Masculino";"Senador ";"PL";"576";"RO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"868";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5422.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5422";;"sen.marcosrogerio@senado.leg.br";"2926";"2019-02-01";"2022-12-14";"LCS";"Licença com convocação de suplente (sup 120 dias)";"RO";
"5422";"Marcos Rogério";"Marcos Rogério da Silva Brito";"Masculino";"Senador ";"PL";"576";"RO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"868";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5422.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5422";;"sen.marcosrogerio@senado.leg.br";;;;;;"RO";
"6287";"Marcos de Souza Costa";"Marcos de Souza Costa";"Masculino";"Senador ";;"567";"TO";"1º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"5385";"Irajá";"2º Suplente";"6004";"Terciliano Gomes";;;;;;;;;;;;
"5942";"Marcos do Val";"Marcos Ribeiro do Val";"Masculino";"Senador ";"PODEMOS";"547";"ES";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"1º Suplente";"5944";"Rosana Foerst";"862";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5942.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5942";;"sen.marcosdoval@senado.leg.br";;;;;;"ES";
"5942";"Marcos do Val";"Marcos Ribeiro do Val";"Masculino";"Senador ";"PODEMOS";"547";"ES";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2º Suplente";"5945";"Ronaldo Libardi";"862";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5942.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5942";;"sen.marcosdoval@senado.leg.br";;;;;;"ES";
"5942";"Marcos do Val";"Marcos Ribeiro do Val";"Masculino";"Senador ";"PODEMOS";"547";"ES";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"862";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5942.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5942";;"sen.marcosdoval@senado.leg.br";"2925";"2019-02-01";;;;"ES";
"6304";"Margareth Buzetti";"Margareth Gettert Busetti";"Feminino";"Senadora ";"PSD";"592";"MT";"1º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"6295";"Carlos Fávaro";"2º Suplente";"6305";"José Esteves de Lacerda Filho";"910";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6304.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6304";;"sen.margarethbuzetti@senado.leg.br";"3036";"2023-02-02";;;;"MT";
"6304";"Margareth Buzetti";"Margareth Gettert Busetti";"Feminino";"Senadora ";"PSD";"592";"MT";"1º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"6295";"Carlos Fávaro";"2º Suplente";"6305";"José Esteves de Lacerda Filho";"910";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6304.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6304";;"sen.margarethbuzetti@senado.leg.br";"3007";"2023-01-02";"2023-01-31";"RET";"Retorno do titular";"MT";
"6304";"Margareth Buzetti";"Margareth Gettert Busetti";"Feminino";"Senadora ";"PSD";"592";"MT";"1º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"6295";"Carlos Fávaro";"2º Suplente";"6305";"José Esteves de Lacerda Filho";"910";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6304.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6304";;"sen.margarethbuzetti@senado.leg.br";"2982";"2022-06-07";"2022-10-05";"RET";"Retorno do titular";"MT";
"6304";"Margareth Buzetti";"Margareth Gettert Busetti";"Feminino";"Senadora ";"PSD";"592";"MT";"1º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"6295";"Carlos Fávaro";"2º Suplente";"6305";"José Esteves de Lacerda Filho";"910";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6304.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6304";;"sen.margarethbuzetti@senado.leg.br";;;;;;"MT";
"5909";"Maria Alice";"Maria Alice Melo de Araújo";"Feminino";"Senadora ";;"520";"AC";"2º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"4560";"Sérgio Petecão";"1º Suplente";"5908";"Maria das Vitórias";;;;;;;;;;;;
